trial,efficiency,steps,coverage_pct,agents,repulsion_g,momentum,scan_radius
127,2.648889,36,95.36,300,1.5,0.99,4
128,2.795294,34,95.04,300,1.5,0.99,4
129,2.714286,35,95.00,300,1.5,0.99,4
130,2.794118,34,95.00,300,1.5,0.99,4
131,2.572973,37,95.20,300,1.5,0.99,4
132,2.715429,35,95.04,300,1.5,0.99,4
133,2.880000,33,95.04,300,1.5,0.99,4
134,2.725714,35,95.40,300,1.5,0.99,4
135,2.647778,36,95.32,300,1.5,0.99,4
136,2.646667,36,95.28,300,1.5,0.99,4
137,2.576216,37,95.32,300,1.5,0.99,4
138,2.802353,34,95.28,300,1.5,0.99,4
139,2.800000,34,95.20,300,1.5,0.99,4
140,2.638889,36,95.00,300,1.5,0.99,4
141,2.718857,35,95.16,300,1.5,0.99,4
142,2.878788,33,95.00,300,1.5,0.99,4
143,2.640000,36,95.04,300,1.5,0.99,4
144,2.723429,35,95.32,300,1.5,0.99,4
145,2.645556,36,95.24,300,1.5,0.99,4
146,2.653333,36,95.52,300,1.5,0.99,4
147,2.650000,36,95.40,300,1.5,0.99,4
148,2.888485,33,95.32,300,1.5,0.99,4
149,2.646667,36,95.28,300,1.5,0.99,4
150,2.797647,34,95.12,300,1.5,0.99,4
151,2.801176,34,95.24,300,1.5,0.99,4
152,2.718857,35,95.16,300,1.5,0.99,4
153,2.805882,34,95.40,300,1.5,0.99,4
154,2.641111,36,95.08,300,1.5,0.99,4
155,2.651111,36,95.44,300,1.5,0.99,4
156,2.717714,35,95.12,300,1.5,0.99,4
157,2.722286,35,95.28,300,1.5,0.99,4
158,2.794118,34,95.00,300,1.5,0.99,4
159,2.728000,35,95.48,300,1.5,0.99,4
160,2.723429,35,95.32,300,1.5,0.99,4
161,2.795294,34,95.04,300,1.5,0.99,4
162,2.444103,39,95.32,300,1.5,0.99,4
163,2.644444,36,95.20,300,1.5,0.99,4
164,2.642222,36,95.12,300,1.5,0.99,4
165,2.800000,34,95.20,300,1.5,0.99,4
166,2.717714,35,95.12,300,1.5,0.99,4
167,2.642222,36,95.12,300,1.5,0.99,4
168,2.653333,36,95.52,300,1.5,0.99,4
169,2.647778,36,95.32,300,1.5,0.99,4
170,2.794118,34,95.00,300,1.5,0.99,4
171,2.796471,34,95.08,300,1.5,0.99,4
172,2.881212,33,95.08,300,1.5,0.99,4
173,2.507368,38,95.28,300,1.5,0.99,4
174,2.809412,34,95.52,300,1.5,0.99,4
175,2.729143,35,95.52,300,1.5,0.99,4
176,2.721143,35,95.24,300,1.5,0.99,4
177,2.640000,36,95.04,300,1.5,0.99,4
178,2.641111,36,95.08,300,1.5,0.99,4
179,2.643333,36,95.16,300,1.5,0.99,4
180,2.882424,33,95.12,300,1.5,0.99,4
181,2.641111,36,95.08,300,1.5,0.99,4
182,2.717714,35,95.12,300,1.5,0.99,4
183,2.886061,33,95.24,300,1.5,0.99,4
184,2.725714,35,95.40,300,1.5,0.99,4
185,2.716571,35,95.08,300,1.5,0.99,4
186,2.716571,35,95.08,300,1.5,0.99,4
187,2.717714,35,95.12,300,1.5,0.99,4
188,2.641111,36,95.08,300,1.5,0.99,4
