trial,efficiency,steps,coverage_pct,agents,repulsion_g
1,0.933333,102,95.20,150,8
2,0.891589,107,95.40,150,8
3,0.837193,114,95.44,150,8
4,0.823103,116,95.48,150,8
5,0.761280,125,95.16,150,8
6,0.866909,110,95.36,150,8
7,1.035217,92,95.24,150,8
8,0.873761,109,95.24,150,8
9,0.814017,117,95.24,150,8
10,1.011489,94,95.08,150,8
11,0.942574,101,95.20,150,8
12,0.916154,104,95.28,150,8
13,0.896981,106,95.08,150,8
14,0.857297,111,95.16,150,8
15,0.821034,116,95.24,150,8
16,0.908571,105,95.40,150,8
17,0.883333,108,95.40,150,8
18,0.781311,122,95.32,150,8
19,0.952000,100,95.20,150,8
20,0.990000,96,95.04,150,8
21,0.881481,108,95.20,150,8
22,0.844248,113,95.40,150,8
23,0.834386,114,95.12,150,8
24,0.931373,102,95.00,150,8
25,1.036522,92,95.36,150,8
26,0.913846,104,95.04,150,8
27,0.792000,120,95.04,150,8
28,0.794333,120,95.32,150,8
29,0.950000,100,95.00,150,8
30,0.883704,108,95.44,150,8
31,0.760640,125,95.08,150,8
32,0.923107,103,95.08,150,8
33,0.626316,152,95.20,150,8
34,0.941386,101,95.08,150,8
35,1.002105,95,95.20,150,8
36,0.835088,114,95.20,150,8
37,0.942970,101,95.24,150,8
38,1.033478,92,95.08,150,8
39,0.848571,112,95.04,150,8
40,0.923495,103,95.12,150,8
41,0.943762,101,95.32,150,8
42,0.871560,109,95.00,150,8
43,1.017872,94,95.68,150,8
44,0.932549,102,95.12,150,8
45,0.708955,134,95.00,150,8
46,0.768387,124,95.28,150,8
47,0.844602,113,95.44,150,8
48,0.766774,124,95.08,150,8
49,0.905524,105,95.08,150,8
50,0.888598,107,95.08,150,8
51,0.844956,113,95.48,150,8
52,0.922330,103,95.00,150,8
53,0.888598,107,95.08,150,8
54,0.970612,98,95.12,150,8
55,0.841062,113,95.04,150,8
56,0.989583,96,95.00,150,8
57,0.896981,106,95.08,150,8
58,0.888598,107,95.08,150,8
59,1.010638,94,95.00,150,8
60,0.800672,119,95.28,150,8
61,0.864727,110,95.12,150,8
62,0.891589,107,95.40,150,8
63,0.873761,109,95.24,150,8
64,0.940990,101,95.04,150,8
65,0.786446,121,95.16,150,8
66,0.828522,115,95.28,150,8
67,0.850357,112,95.24,150,8
68,0.813333,117,95.16,150,8
69,0.823103,116,95.48,150,8
70,0.843540,113,95.32,150,8
71,0.906667,105,95.20,150,8
72,0.898113,106,95.20,150,8
73,0.780328,122,95.20,150,8
74,0.856216,111,95.04,150,8
75,0.842478,113,95.20,150,8
76,0.883333,108,95.40,150,8
77,0.917308,104,95.40,150,8
78,0.940990,101,95.04,150,8
79,0.905143,105,95.04,150,8
80,0.806441,118,95.16,150,8
81,0.962424,99,95.28,150,8
82,0.849643,112,95.16,150,8
83,0.905143,105,95.04,150,8
84,0.989583,96,95.00,150,8
85,0.980619,97,95.12,150,8
86,0.925825,103,95.36,150,8
87,0.826783,115,95.08,150,8
88,0.773984,123,95.20,150,8
89,0.951200,100,95.12,150,8
90,0.950000,100,95.00,150,8
91,0.822414,116,95.40,150,8
92,0.841770,113,95.12,150,8
93,0.774959,123,95.32,150,8
