trial,efficiency,steps,coverage_pct,agents,repulsion_g
1,1.400000,68,95.20,300,6
2,1.305753,73,95.32,300,6
3,1.544516,62,95.76,300,6
4,1.532903,62,95.04,300,6
5,1.379130,69,95.16,300,6
6,1.420299,67,95.16,300,6
7,1.306301,73,95.36,300,6
8,1.422687,67,95.32,300,6
9,1.440000,66,95.04,300,6
10,1.341408,71,95.24,300,6
11,1.339718,71,95.12,300,6
12,1.566557,61,95.56,300,6
13,1.339718,71,95.12,300,6
14,1.379710,69,95.20,300,6
15,1.563279,61,95.36,300,6
16,1.484375,64,95.00,300,6
17,1.161951,82,95.28,300,6
18,1.423881,67,95.40,300,6
19,1.302466,73,95.08,300,6
20,1.490625,64,95.40,300,6
21,1.305205,73,95.28,300,6
22,1.266667,75,95.00,300,6
23,1.468923,65,95.48,300,6
24,1.733818,55,95.36,300,6
25,1.488125,64,95.24,300,6
26,1.440606,66,95.08,300,6
27,1.419701,67,95.12,300,6
28,1.363429,70,95.44,300,6
29,1.423284,67,95.36,300,6
30,1.532258,62,95.00,300,6
31,1.305753,73,95.32,300,6
32,1.420299,67,95.16,300,6
33,1.267733,75,95.08,300,6
34,1.565902,61,95.52,300,6
35,1.507937,63,95.00,300,6
36,1.238961,77,95.40,300,6
37,1.592000,60,95.52,300,6
38,1.322778,72,95.24,300,6
39,1.382029,69,95.36,300,6
40,1.559344,61,95.12,300,6
41,1.558689,61,95.08,300,6
42,1.340282,71,95.16,300,6
43,1.236883,77,95.24,300,6
44,1.377971,69,95.08,300,6
45,1.218462,78,95.04,300,6
46,1.399412,68,95.16,300,6
47,1.401176,68,95.28,300,6
48,1.285946,74,95.16,300,6
49,1.358286,70,95.08,300,6
50,1.439394,66,95.00,300,6
51,1.346479,71,95.60,300,6
52,1.469538,65,95.52,300,6
53,1.422090,67,95.28,300,6
54,1.507937,63,95.00,300,6
55,1.464615,65,95.20,300,6
56,1.268800,75,95.16,300,6
57,1.509841,63,95.12,300,6
58,1.338028,71,95.00,300,6
59,1.492500,64,95.52,300,6
60,1.532903,62,95.04,300,6
61,1.469538,65,95.52,300,6
62,1.303562,73,95.16,300,6
63,1.380870,69,95.28,300,6
64,1.610169,59,95.00,300,6
65,1.301370,73,95.00,300,6
66,1.568525,61,95.68,300,6
67,1.534839,62,95.16,300,6
68,1.402941,68,95.40,300,6
69,1.561311,61,95.24,300,6
70,1.321111,72,95.12,300,6
71,1.358286,70,95.08,300,6
72,1.284865,74,95.08,300,6
73,1.422687,67,95.32,300,6
74,1.308493,73,95.52,300,6
75,1.303014,73,95.12,300,6
76,1.397059,68,95.00,300,6
77,1.422090,67,95.28,300,6
78,1.426269,67,95.56,300,6
79,1.401176,68,95.28,300,6
80,1.446667,66,95.48,300,6
81,1.319444,72,95.00,300,6
82,1.547097,62,95.92,300,6
83,1.464000,65,95.16,300,6
84,1.420896,67,95.20,300,6
85,1.305205,73,95.28,300,6
86,1.342535,71,95.32,300,6
87,1.358286,70,95.08,300,6
88,1.464000,65,95.16,300,6
89,1.444242,66,95.32,300,6
90,1.558033,61,95.04,300,6
91,1.344789,71,95.48,300,6
92,1.486875,64,95.16,300,6
93,1.583333,60,95.00,300,6
94,1.417910,67,95.00,300,6
95,1.400000,68,95.20,300,6
96,1.323889,72,95.32,300,6
97,1.511746,63,95.24,300,6
98,1.125176,85,95.64,300,6
99,1.490000,64,95.36,300,6
100,1.345915,71,95.56,300,6
101,1.443636,66,95.28,300,6
102,1.387826,69,95.76,300,6
103,1.323333,72,95.28,300,6
104,1.513016,63,95.32,300,6
105,1.343099,71,95.36,300,6
106,1.464615,65,95.20,300,6
107,1.423881,67,95.40,300,6
108,1.425075,67,95.48,300,6
109,1.449091,66,95.64,300,6
110,1.221026,78,95.24,300,6
111,1.382609,69,95.40,300,6
112,1.486875,64,95.16,300,6
113,1.304658,73,95.24,300,6
114,1.381449,69,95.32,300,6
115,1.444848,66,95.36,300,6
116,1.398824,68,95.12,300,6
117,1.422687,67,95.32,300,6
118,1.381449,69,95.32,300,6
119,1.383188,69,95.44,300,6
120,1.397647,68,95.04,300,6
121,1.493750,64,95.60,300,6
122,1.422090,67,95.28,300,6
123,1.586667,60,95.20,300,6
124,1.462154,65,95.04,300,6
125,1.322222,72,95.20,300,6
126,1.327222,72,95.56,300,6
127,1.532258,62,95.00,300,6
128,1.285946,74,95.16,300,6
129,1.378551,69,95.12,300,6
130,1.488750,64,95.28,300,6
131,1.417910,67,95.00,300,6
132,1.701429,56,95.28,300,6
133,1.324444,72,95.36,300,6
134,1.558689,61,95.08,300,6
135,1.513016,63,95.32,300,6
136,1.491250,64,95.44,300,6
137,1.421493,67,95.24,300,6
138,1.398235,68,95.08,300,6
139,1.462154,65,95.04,300,6
140,1.320556,72,95.08,300,6
141,1.584667,60,95.08,300,6
142,1.441818,66,95.16,300,6
143,1.584000,60,95.04,300,6
144,1.513016,63,95.32,300,6
145,1.360000,70,95.20,300,6
146,1.426269,67,95.56,300,6
147,1.250526,76,95.04,300,6
148,1.418507,67,95.04,300,6
149,1.417910,67,95.00,300,6
150,1.586667,60,95.20,300,6
151,1.400588,68,95.24,300,6
152,1.269867,75,95.24,300,6
153,1.447879,66,95.56,300,6
154,1.617627,59,95.44,300,6
155,1.362286,70,95.36,300,6
156,1.561967,61,95.28,300,6
157,1.512381,63,95.28,300,6
158,1.397647,68,95.04,300,6
159,1.508571,63,95.04,300,6
160,1.423284,67,95.36,300,6
161,1.444848,66,95.36,300,6
162,1.558689,61,95.08,300,6
163,1.612881,59,95.16,300,6
164,1.362286,70,95.36,300,6
165,1.466462,65,95.32,300,6
166,1.287568,74,95.28,300,6
167,1.537419,62,95.32,300,6
168,1.363429,70,95.44,300,6
169,1.379130,69,95.16,300,6
170,1.441818,66,95.16,300,6
171,1.614237,59,95.24,300,6
172,1.323889,72,95.32,300,6
173,1.514286,63,95.40,300,6
174,1.306301,73,95.36,300,6
175,1.583333,60,95.00,300,6
176,1.267200,75,95.04,300,6
177,1.487500,64,95.20,300,6
178,1.427463,67,95.64,300,6
179,1.445455,66,95.40,300,6
180,1.383768,69,95.48,300,6
181,1.219487,78,95.12,300,6
182,1.640690,58,95.16,300,6
183,1.591333,60,95.48,300,6
184,1.449091,66,95.64,300,6
185,1.287027,74,95.24,300,6
186,1.512381,63,95.28,300,6
187,1.357143,70,95.00,300,6
188,1.493125,64,95.56,300,6
189,1.424478,67,95.44,300,6
190,1.345915,71,95.56,300,6
191,1.484375,64,95.00,300,6
192,1.443636,66,95.28,300,6
193,1.284865,74,95.08,300,6
194,1.419701,67,95.12,300,6
195,1.559344,61,95.12,300,6
196,1.404706,68,95.52,300,6
197,1.346479,71,95.60,300,6
198,1.361714,70,95.32,300,6
199,1.536774,62,95.28,300,6
200,1.400588,68,95.24,300,6
201,1.303562,73,95.16,300,6
202,1.462154,65,95.04,300,6
203,1.418507,67,95.04,300,6
204,1.235325,77,95.12,300,6
205,1.514286,63,95.40,300,6
206,1.595333,60,95.72,300,6
207,1.358857,70,95.12,300,6
208,1.508571,63,95.04,300,6
209,1.592000,60,95.52,300,6
210,1.644828,58,95.40,300,6
211,1.449091,66,95.64,300,6
212,1.323889,72,95.32,300,6
213,1.402941,68,95.40,300,6
214,1.621017,59,95.64,300,6
215,1.535484,62,95.20,300,6
216,1.341972,71,95.28,300,6
217,1.325556,72,95.44,300,6
218,1.449091,66,95.64,300,6
219,1.538065,62,95.36,300,6
220,1.419104,67,95.08,300,6
221,1.306849,73,95.40,300,6
222,1.338028,71,95.00,300,6
223,1.444242,66,95.32,300,6
224,1.514286,63,95.40,300,6
