trial,efficiency,steps,coverage_pct,agents,repulsion_g
1,1.444242,66,95.32,300,8
2,1.516190,63,95.52,300,8
3,1.488750,64,95.28,300,8
4,1.535484,62,95.20,300,8
5,1.420299,67,95.16,300,8
6,1.613559,59,95.20,300,8
7,1.464000,65,95.16,300,8
8,1.561311,61,95.24,300,8
9,1.518730,63,95.68,300,8
10,1.425075,67,95.48,300,8
11,1.401765,68,95.32,300,8
12,1.448485,66,95.60,300,8
13,1.625763,59,95.92,300,8
14,1.490000,64,95.36,300,8
15,1.444242,66,95.32,300,8
16,1.587333,60,95.24,300,8
17,1.327222,72,95.56,300,8
18,1.586000,60,95.16,300,8
19,1.365714,70,95.60,300,8
20,1.469538,65,95.52,300,8
21,1.440000,66,95.04,300,8
22,1.540000,62,95.48,300,8
23,1.419104,67,95.08,300,8
24,1.558033,61,95.04,300,8
25,1.513016,63,95.32,300,8
26,1.401765,68,95.32,300,8
27,1.398824,68,95.12,300,8
28,1.509841,63,95.12,300,8
29,1.534194,62,95.12,300,8
30,1.560656,61,95.20,300,8
31,1.514286,63,95.40,300,8
32,1.647586,58,95.56,300,8
33,1.380870,69,95.28,300,8
34,1.463385,65,95.12,300,8
35,1.585333,60,95.12,300,8
36,1.511746,63,95.24,300,8
37,1.441818,66,95.16,300,8
38,1.589333,60,95.36,300,8
39,1.540000,62,95.48,300,8
40,1.672281,57,95.32,300,8
41,1.486250,64,95.12,300,8
42,1.486875,64,95.16,300,8
43,1.516190,63,95.52,300,8
44,1.517460,63,95.60,300,8
45,1.513651,63,95.36,300,8
46,1.419104,67,95.08,300,8
47,1.532258,62,95.00,300,8
48,1.569836,61,95.76,300,8
49,1.403529,68,95.44,300,8
50,1.562623,61,95.32,300,8
51,1.380290,69,95.24,300,8
52,1.488125,64,95.24,300,8
53,1.340282,71,95.16,300,8
54,1.400588,68,95.24,300,8
55,1.562623,61,95.32,300,8
56,1.407647,68,95.72,300,8
57,1.615593,59,95.32,300,8
58,1.537419,62,95.32,300,8
59,1.381449,69,95.32,300,8
60,1.467077,65,95.36,300,8
61,1.462154,65,95.04,300,8
62,1.470154,65,95.56,300,8
63,1.538065,62,95.36,300,8
64,1.441818,66,95.16,300,8
65,1.536774,62,95.28,300,8
66,1.509206,63,95.08,300,8
67,1.637931,58,95.00,300,8
68,1.380290,69,95.24,300,8
69,1.254737,76,95.36,300,8
70,1.405882,68,95.60,300,8
71,1.507937,63,95.00,300,8
72,1.463385,65,95.12,300,8
73,1.485000,64,95.04,300,8
74,1.383768,69,95.48,300,8
75,1.618305,59,95.48,300,8
76,1.539355,62,95.44,300,8
77,1.485625,64,95.08,300,8
78,1.509206,63,95.08,300,8
79,1.587333,60,95.24,300,8
80,1.558033,61,95.04,300,8
81,1.400588,68,95.24,300,8
82,1.566557,61,95.56,300,8
83,1.627797,59,96.04,300,8
84,1.450303,66,95.72,300,8
85,1.642759,58,95.28,300,8
86,1.464615,65,95.20,300,8
87,1.463385,65,95.12,300,8
88,1.536129,62,95.24,300,8
89,1.442424,66,95.20,300,8
90,1.376812,69,95.00,300,8
91,1.290811,74,95.52,300,8
92,1.406471,68,95.64,300,8
93,1.560656,61,95.20,300,8
94,1.563279,61,95.36,300,8
95,1.360571,70,95.24,300,8
96,1.508571,63,95.04,300,8
97,1.364571,70,95.52,300,8
98,1.558033,61,95.04,300,8
99,1.508571,63,95.04,300,8
100,1.566557,61,95.56,300,8
101,1.669474,57,95.16,300,8
102,1.405294,68,95.56,300,8
103,1.494375,64,95.64,300,8
104,1.467692,65,95.40,300,8
105,1.507937,63,95.00,300,8
106,1.621695,59,95.68,300,8
107,1.644828,58,95.40,300,8
108,1.485000,64,95.04,300,8
109,1.309589,73,95.60,300,8
110,1.400588,68,95.24,300,8
111,1.365143,70,95.56,300,8
112,1.400000,68,95.20,300,8
113,1.513651,63,95.36,300,8
114,1.514286,63,95.40,300,8
115,1.534194,62,95.12,300,8
116,1.584667,60,95.08,300,8
117,1.669474,57,95.16,300,8
118,1.557377,61,95.00,300,8
119,1.548387,62,96.00,300,8
120,1.443636,66,95.28,300,8
121,1.560000,61,95.16,300,8
122,1.485625,64,95.08,300,8
123,1.357714,70,95.04,300,8
124,1.491875,64,95.48,300,8
125,1.342535,71,95.32,300,8
126,1.584667,60,95.08,300,8
127,1.561311,61,95.24,300,8
128,1.545806,62,95.84,300,8
129,1.559344,61,95.12,300,8
130,1.469538,65,95.52,300,8
131,1.467692,65,95.40,300,8
132,1.532903,62,95.04,300,8
133,1.794717,53,95.12,300,8
134,1.542581,62,95.64,300,8
135,1.491875,64,95.48,300,8
136,1.360571,70,95.24,300,8
137,1.418507,67,95.04,300,8
138,1.360571,70,95.24,300,8
139,1.511111,63,95.20,300,8
140,1.588000,60,95.28,300,8
141,1.368000,70,95.76,300,8
142,1.440606,66,95.08,300,8
143,1.357143,70,95.00,300,8
144,1.560000,61,95.16,300,8
145,1.465231,65,95.24,300,8
146,1.491875,64,95.48,300,8
147,1.418507,67,95.04,300,8
148,1.462154,65,95.04,300,8
149,1.377391,69,95.04,300,8
150,1.397647,68,95.04,300,8
151,1.490000,64,95.36,300,8
152,1.514286,63,95.40,300,8
153,1.541290,62,95.56,300,8
154,1.536129,62,95.24,300,8
155,1.562623,61,95.32,300,8
156,1.326111,72,95.48,300,8
157,1.441818,66,95.16,300,8
158,1.488750,64,95.28,300,8
159,1.586000,60,95.16,300,8
160,1.490625,64,95.40,300,8
161,1.559344,61,95.12,300,8
162,1.516825,63,95.56,300,8
163,1.567213,61,95.60,300,8
164,1.488125,64,95.24,300,8
165,1.401176,68,95.28,300,8
166,1.465846,65,95.28,300,8
167,1.586667,60,95.20,300,8
168,1.468308,65,95.44,300,8
169,1.359429,70,95.16,300,8
170,1.487500,64,95.20,300,8
171,1.566557,61,95.56,300,8
172,1.513016,63,95.32,300,8
173,1.489375,64,95.32,300,8
174,1.378551,69,95.12,300,8
175,1.363429,70,95.44,300,8
176,1.510476,63,95.16,300,8
177,1.487500,64,95.20,300,8
178,1.470769,65,95.60,300,8
179,1.341972,71,95.28,300,8
180,1.470769,65,95.60,300,8
181,1.513016,63,95.32,300,8
182,1.443030,66,95.24,300,8
183,1.592000,60,95.52,300,8
184,1.676491,57,95.56,300,8
185,1.767407,54,95.44,300,8
186,1.616271,59,95.36,300,8
187,1.537419,62,95.32,300,8
188,1.488750,64,95.28,300,8
189,1.516190,63,95.52,300,8
190,1.583333,60,95.00,300,8
191,1.380870,69,95.28,300,8
192,1.540000,62,95.48,300,8
193,1.621017,59,95.64,300,8
194,1.425672,67,95.52,300,8
195,1.405294,68,95.56,300,8
196,1.507937,63,95.00,300,8
197,1.490000,64,95.36,300,8
198,1.614237,59,95.24,300,8
199,1.464615,65,95.20,300,8
200,1.486250,64,95.12,300,8
201,1.361714,70,95.32,300,8
202,1.401765,68,95.32,300,8
203,1.341408,71,95.24,300,8
204,1.490625,64,95.40,300,8
205,1.584000,60,95.04,300,8
206,1.403529,68,95.44,300,8
207,1.586667,60,95.20,300,8
208,1.466462,65,95.32,300,8
209,1.443636,66,95.28,300,8
210,1.541935,62,95.60,300,8
211,1.383768,69,95.48,300,8
212,1.418507,67,95.04,300,8
213,1.567213,61,95.60,300,8
214,1.383188,69,95.44,300,8
215,1.565902,61,95.52,300,8
216,1.462154,65,95.04,300,8
217,1.534194,62,95.12,300,8
218,1.423284,67,95.36,300,8
219,1.383188,69,95.44,300,8
220,1.446667,66,95.48,300,8
221,1.445455,66,95.40,300,8
222,1.539355,62,95.44,300,8
223,1.401176,68,95.28,300,8
224,1.466462,65,95.32,300,8
225,1.565902,61,95.52,300,8
226,1.382029,69,95.36,300,8
227,1.425075,67,95.48,300,8
228,1.538065,62,95.36,300,8
229,1.269867,75,95.24,300,8
230,1.440606,66,95.08,300,8
231,1.511111,63,95.20,300,8
232,1.486875,64,95.16,300,8
233,1.561311,61,95.24,300,8
234,1.563934,61,95.40,300,8
235,1.534194,62,95.12,300,8
236,1.423284,67,95.36,300,8
237,1.536129,62,95.24,300,8
238,1.512381,63,95.28,300,8
239,1.586667,60,95.20,300,8
240,1.637931,58,95.00,300,8
241,1.614237,59,95.24,300,8
242,1.273600,75,95.52,300,8
243,1.404118,68,95.48,300,8
244,1.487500,64,95.20,300,8
245,1.613559,59,95.20,300,8
246,1.495625,64,95.72,300,8
247,1.595333,60,95.72,300,8
248,1.376812,69,95.00,300,8
249,1.362286,70,95.36,300,8
250,1.511111,63,95.20,300,8
251,1.305205,73,95.28,300,8
252,1.596667,60,95.80,300,8
253,1.611525,59,95.08,300,8
254,1.594000,60,95.64,300,8
