trial,efficiency,steps,coverage_pct,agents,repulsion_g
1,0.799664,119,95.16,150,1.75
2,0.952000,100,95.20,150,1.75
3,1.034348,92,95.16,150,1.75
4,0.932157,102,95.08,150,1.75
5,0.880741,108,95.12,150,1.75
6,0.802017,119,95.44,150,1.75
7,0.785455,121,95.04,150,1.75
8,0.888972,107,95.12,150,1.75
9,0.760000,125,95.00,150,1.75
10,0.980619,97,95.12,150,1.75
11,0.840708,113,95.00,150,1.75
12,0.940990,101,95.04,150,1.75
13,1.002105,95,95.20,150,1.75
14,0.970612,98,95.12,150,1.75
15,0.888972,107,95.12,150,1.75
16,0.828522,115,95.28,150,1.75
17,1.091954,87,95.00,150,1.75
18,1.131429,84,95.04,150,1.75
19,1.106512,86,95.16,150,1.75
20,1.158537,82,95.00,150,1.75
21,1.033478,92,95.08,150,1.75
22,0.941782,101,95.12,150,1.75
23,0.896226,106,95.00,150,1.75
24,1.058667,90,95.28,150,1.75
25,0.798655,119,95.04,150,1.75
26,0.807119,118,95.24,150,1.75
27,1.032609,92,95.00,150,1.75
28,0.979381,97,95.00,150,1.75
29,0.904762,105,95.00,150,1.75
30,0.913462,104,95.00,150,1.75
31,0.866909,110,95.36,150,1.75
32,1.023226,93,95.16,150,1.75
33,1.033043,92,95.04,150,1.75
34,0.834737,114,95.16,150,1.75
35,0.970204,98,95.08,150,1.75
36,0.913846,104,95.04,150,1.75
37,0.864364,110,95.08,150,1.75
38,0.863636,110,95.00,150,1.75
39,0.805763,118,95.08,150,1.75
40,0.864727,110,95.12,150,1.75
41,0.738605,129,95.28,150,1.75
42,1.117647,85,95.00,150,1.75
43,1.034348,92,95.16,150,1.75
44,0.889346,107,95.16,150,1.75
45,0.951600,100,95.16,150,1.75
46,0.863636,110,95.00,150,1.75
47,0.914615,104,95.12,150,1.75
48,0.923883,103,95.16,150,1.75
49,1.118118,85,95.04,150,1.75
50,0.907429,105,95.28,150,1.75
51,0.969796,98,95.04,150,1.75
52,0.991250,96,95.16,150,1.75
53,0.833684,114,95.04,150,1.75
54,0.907429,105,95.28,150,1.75
55,0.888972,107,95.12,150,1.75
56,1.002526,95,95.24,150,1.75
57,0.873394,109,95.20,150,1.75
58,1.057333,90,95.16,150,1.75
59,0.811966,117,95.00,150,1.75
60,0.971429,98,95.20,150,1.75
61,0.962828,99,95.32,150,1.75
62,0.814017,117,95.24,150,1.75
63,0.841416,113,95.08,150,1.75
64,0.990417,96,95.08,150,1.75
65,1.033478,92,95.08,150,1.75
66,0.932941,102,95.16,150,1.75
67,0.882593,108,95.32,150,1.75
68,0.890093,107,95.24,150,1.75
69,1.000421,95,95.04,150,1.75
70,0.856937,111,95.12,150,1.75
71,1.002526,95,95.24,150,1.75
72,1.023226,93,95.16,150,1.75
73,1.035217,92,95.24,150,1.75
74,0.914231,104,95.08,150,1.75
75,0.812650,117,95.08,150,1.75
76,1.000842,95,95.08,150,1.75
77,0.898113,106,95.20,150,1.75
78,0.972245,98,95.28,150,1.75
79,0.981856,97,95.24,150,1.75
80,0.798319,119,95.00,150,1.75
81,1.093793,87,95.16,150,1.75
82,1.047473,91,95.32,150,1.75
83,0.932941,102,95.16,150,1.75
84,0.931765,102,95.04,150,1.75
85,0.874128,109,95.28,150,1.75
86,0.915385,104,95.20,150,1.75
87,0.888224,107,95.04,150,1.75
88,0.951600,100,95.16,150,1.75
89,1.044835,91,95.08,150,1.75
90,0.943366,101,95.28,150,1.75
91,0.833684,114,95.04,150,1.75
92,0.969388,98,95.00,150,1.75
93,1.000842,95,95.08,150,1.75
94,0.865455,110,95.20,150,1.75
95,0.990417,96,95.08,150,1.75
96,0.951200,100,95.12,150,1.75
97,1.080909,88,95.12,150,1.75
98,0.970204,98,95.08,150,1.75
99,0.906667,105,95.20,150,1.75
100,0.914231,104,95.08,150,1.75
101,0.819655,116,95.08,150,1.75
102,0.819310,116,95.04,150,1.75
103,0.915000,104,95.16,150,1.75
104,0.865091,110,95.16,150,1.75
105,0.857658,111,95.20,150,1.75
106,0.989583,96,95.00,150,1.75
107,0.950400,100,95.04,150,1.75
108,0.834035,114,95.08,150,1.75
109,0.888972,107,95.12,150,1.75
110,0.950400,100,95.04,150,1.75
111,0.848571,112,95.04,150,1.75
112,0.923495,103,95.12,150,1.75
113,0.905524,105,95.08,150,1.75
114,0.761600,125,95.20,150,1.75
115,0.959596,99,95.00,150,1.75
116,1.117647,85,95.00,150,1.75
117,0.873028,109,95.16,150,1.75
118,0.952000,100,95.20,150,1.75
119,0.766774,124,95.08,150,1.75
120,0.932941,102,95.16,150,1.75
121,0.906286,105,95.16,150,1.75
122,0.961212,99,95.16,150,1.75
