trial,efficiency,steps,coverage_pct,agents,repulsion_g
1,0.953200,100,95.32,150,2.75
2,0.792000,120,95.04,150,2.75
3,0.961212,99,95.16,150,2.75
4,0.896226,106,95.00,150,2.75
5,0.915769,104,95.24,150,2.75
6,0.848929,112,95.08,150,2.75
7,0.828522,115,95.28,150,2.75
8,0.990000,96,95.04,150,2.75
9,0.897736,106,95.16,150,2.75
10,0.850000,112,95.20,150,2.75
11,0.890093,107,95.24,150,2.75
12,1.014043,94,95.32,150,2.75
13,0.946139,101,95.56,150,2.75
14,0.866909,110,95.36,150,2.75
15,0.880000,108,95.04,150,2.75
16,1.033913,92,95.12,150,2.75
17,0.821379,116,95.28,150,2.75
18,1.057778,90,95.20,150,2.75
19,0.916154,104,95.28,150,2.75
20,0.850357,112,95.24,150,2.75
21,0.871560,109,95.00,150,2.75
22,1.013617,94,95.28,150,2.75
23,0.932549,102,95.12,150,2.75
24,0.864000,110,95.04,150,2.75
25,0.952000,100,95.20,150,2.75
26,0.943366,101,95.28,150,2.75
27,0.905905,105,95.12,150,2.75
28,0.971429,98,95.20,150,2.75
29,1.056444,90,95.08,150,2.75
30,0.963232,99,95.36,150,2.75
31,0.871560,109,95.00,150,2.75
32,0.834386,114,95.12,150,2.75
33,0.979794,97,95.04,150,2.75
34,0.856577,111,95.08,150,2.75
35,0.932549,102,95.12,150,2.75
36,0.925825,103,95.36,150,2.75
37,0.841416,113,95.08,150,2.75
38,0.828522,115,95.28,150,2.75
39,0.871927,109,95.04,150,2.75
40,0.792333,120,95.08,150,2.75
41,0.880741,108,95.12,150,2.75
42,1.012766,94,95.20,150,2.75
43,0.866545,110,95.32,150,2.75
44,0.981031,97,95.16,150,2.75
45,0.923883,103,95.16,150,2.75
46,0.773008,123,95.08,150,2.75
47,0.848929,112,95.08,150,2.75
48,0.943762,101,95.32,150,2.75
49,0.946535,101,95.60,150,2.75
50,1.080000,88,95.04,150,2.75
51,0.992917,96,95.32,150,2.75
52,0.900000,106,95.40,150,2.75
53,0.898113,106,95.20,150,2.75
54,0.923495,103,95.12,150,2.75
55,0.882963,108,95.36,150,2.75
56,0.913462,104,95.00,150,2.75
57,0.907429,105,95.28,150,2.75
58,0.950800,100,95.08,150,2.75
59,0.819310,116,95.04,150,2.75
60,0.833684,114,95.04,150,2.75
61,0.935294,102,95.40,150,2.75
62,0.871560,109,95.00,150,2.75
63,0.990833,96,95.12,150,2.75
64,0.820690,116,95.20,150,2.75
65,1.084545,88,95.44,150,2.75
66,1.033478,92,95.08,150,2.75
67,0.841770,113,95.12,150,2.75
68,0.932549,102,95.12,150,2.75
69,0.774634,123,95.28,150,2.75
70,0.961616,99,95.20,150,2.75
71,1.033478,92,95.08,150,2.75
72,0.934902,102,95.36,150,2.75
73,0.990833,96,95.12,150,2.75
74,0.983093,97,95.36,150,2.75
75,0.961616,99,95.20,150,2.75
76,0.963232,99,95.36,150,2.75
77,1.055556,90,95.00,150,2.75
78,0.960404,99,95.08,150,2.75
79,0.942178,101,95.16,150,2.75
80,0.842832,113,95.24,150,2.75
81,0.960808,99,95.12,150,2.75
82,0.841770,113,95.12,150,2.75
83,0.880000,108,95.04,150,2.75
84,0.923107,103,95.08,150,2.75
85,0.874862,109,95.36,150,2.75
86,0.799664,119,95.16,150,2.75
87,0.865455,110,95.20,150,2.75
88,0.896226,106,95.00,150,2.75
89,1.011489,94,95.08,150,2.75
90,0.888598,107,95.08,150,2.75
91,0.923883,103,95.16,150,2.75
92,0.992500,96,95.28,150,2.75
93,0.794000,120,95.28,150,2.75
94,1.012766,94,95.20,150,2.75
95,0.799328,119,95.12,150,2.75
96,0.900377,106,95.44,150,2.75
97,1.000421,95,95.04,150,2.75
98,0.980206,97,95.08,150,2.75
99,0.852500,112,95.48,150,2.75
100,0.806780,118,95.20,150,2.75
101,0.979381,97,95.00,150,2.75
102,0.962828,99,95.32,150,2.75
103,0.989583,96,95.00,150,2.75
104,0.874128,109,95.28,150,2.75
105,0.906667,105,95.20,150,2.75
106,1.002526,95,95.24,150,2.75
107,0.951600,100,95.16,150,2.75
108,1.001263,95,95.12,150,2.75
109,1.003789,95,95.36,150,2.75
110,1.083636,88,95.36,150,2.75
111,0.932157,102,95.08,150,2.75
112,1.036522,92,95.36,150,2.75
113,1.013191,94,95.24,150,2.75
114,0.812991,117,95.12,150,2.75
115,0.971429,98,95.20,150,2.75
116,0.904762,105,95.00,150,2.75
117,0.980619,97,95.12,150,2.75
118,0.888598,107,95.08,150,2.75
119,1.082727,88,95.28,150,2.75
120,0.969388,98,95.00,150,2.75
121,0.898868,106,95.28,150,2.75
122,0.904762,105,95.00,150,2.75
123,0.760640,125,95.08,150,2.75
124,0.970612,98,95.12,150,2.75
125,0.952400,100,95.24,150,2.75
126,1.068764,89,95.12,150,2.75
127,0.941386,101,95.08,150,2.75
128,0.907429,105,95.28,150,2.75
129,0.952400,100,95.24,150,2.75
130,0.866545,110,95.32,150,2.75
131,0.880370,108,95.08,150,2.75
132,0.914231,104,95.08,150,2.75
133,0.880000,108,95.04,150,2.75
134,0.842124,113,95.16,150,2.75
135,0.981443,97,95.20,150,2.75
136,1.011064,94,95.04,150,2.75
137,0.874128,109,95.28,150,2.75
138,0.841416,113,95.08,150,2.75
139,0.835789,114,95.28,150,2.75
140,1.036957,92,95.40,150,2.75
141,0.848571,112,95.04,150,2.75
142,0.942178,101,95.16,150,2.75
143,0.923883,103,95.16,150,2.75
144,0.914615,104,95.12,150,2.75
145,0.925437,103,95.32,150,2.75
146,0.916538,104,95.32,150,2.75
147,1.001263,95,95.12,150,2.75
