trial,efficiency,steps,coverage_pct,agents,repulsion_g
1,0.922330,103,95.00,150,1.5
2,0.698824,136,95.04,150,1.5
3,0.871927,109,95.04,150,1.5
4,0.931765,102,95.04,150,1.5
5,0.819310,116,95.04,150,1.5
6,0.872661,109,95.12,150,1.5
7,0.880370,108,95.08,150,1.5
8,1.000000,95,95.00,150,1.5
9,1.000000,95,95.00,150,1.5
10,0.811966,117,95.00,150,1.5
11,0.864364,110,95.08,150,1.5
12,0.873761,109,95.24,150,1.5
13,0.952800,100,95.28,150,1.5
14,0.969388,98,95.00,150,1.5
15,0.905905,105,95.12,150,1.5
16,0.913462,104,95.00,150,1.5
17,0.915000,104,95.16,150,1.5
18,0.812308,117,95.04,150,1.5
19,0.924272,103,95.20,150,1.5
20,1.044396,91,95.04,150,1.5
21,0.907048,105,95.24,150,1.5
22,0.857297,111,95.16,150,1.5
23,0.880370,108,95.08,150,1.5
24,0.942574,101,95.20,150,1.5
25,0.779016,122,95.04,150,1.5
26,0.914615,104,95.12,150,1.5
27,0.754286,126,95.04,150,1.5
28,0.897736,106,95.16,150,1.5
29,0.833684,114,95.04,150,1.5
30,0.844248,113,95.40,150,1.5
31,0.896226,106,95.00,150,1.5
32,0.807458,118,95.28,150,1.5
33,0.969796,98,95.04,150,1.5
34,0.864364,110,95.08,150,1.5
35,0.856937,111,95.12,150,1.5
36,0.880741,108,95.12,150,1.5
37,0.990000,96,95.04,150,1.5
38,0.951200,100,95.12,150,1.5
39,0.904762,105,95.00,150,1.5
40,1.079545,88,95.00,150,1.5
41,0.923495,103,95.12,150,1.5
42,0.881481,108,95.20,150,1.5
43,0.896226,106,95.00,150,1.5
44,1.056444,90,95.08,150,1.5
45,1.285405,74,95.12,150,1.5
46,0.888224,107,95.04,150,1.5
47,0.799328,119,95.12,150,1.5
48,0.873028,109,95.16,150,1.5
49,0.772358,123,95.00,150,1.5
50,0.858378,111,95.28,150,1.5
51,0.896226,106,95.00,150,1.5
52,0.898491,106,95.24,150,1.5
53,0.950000,100,95.00,150,1.5
54,0.865091,110,95.16,150,1.5
55,1.000000,95,95.00,150,1.5
56,1.081818,88,95.20,150,1.5
57,0.840708,113,95.00,150,1.5
58,0.872294,109,95.08,150,1.5
59,0.826087,115,95.00,150,1.5
60,1.021935,93,95.04,150,1.5
61,0.970612,98,95.12,150,1.5
62,0.979381,97,95.00,150,1.5
63,0.880370,108,95.08,150,1.5
64,0.969796,98,95.04,150,1.5
65,1.046154,91,95.20,150,1.5
66,0.826087,115,95.00,150,1.5
67,0.840708,113,95.00,150,1.5
68,0.850357,112,95.24,150,1.5
69,0.888972,107,95.12,150,1.5
70,1.021935,93,95.04,150,1.5
71,0.904762,105,95.00,150,1.5
72,0.871927,109,95.04,150,1.5
