trial,efficiency,steps,coverage_pct,agents,repulsion_g
167,1.488750,64,95.28,300,2.75
168,1.588667,60,95.32,300,2.75
169,1.827692,52,95.04,300,2.75
170,1.617627,59,95.44,300,2.75
171,1.285405,74,95.12,300,2.75
172,1.491250,64,95.44,300,2.75
173,1.441818,66,95.16,300,2.75
174,1.561967,61,95.28,300,2.75
175,1.728000,55,95.04,300,2.75
176,1.729455,55,95.12,300,2.75
177,1.462769,65,95.08,300,2.75
178,1.947755,49,95.44,300,2.75
179,1.797736,53,95.28,300,2.75
180,1.558033,61,95.04,300,2.75
181,1.557377,61,95.00,300,2.75
182,1.900000,50,95.00,300,2.75
183,1.735273,55,95.44,300,2.75
184,1.206076,79,95.28,300,2.75
185,1.488750,64,95.28,300,2.75
186,1.610169,59,95.00,300,2.75
187,1.361714,70,95.32,300,2.75
188,1.511111,63,95.20,300,2.75
189,1.586667,60,95.20,300,2.75
190,1.586000,60,95.16,300,2.75
191,1.485625,64,95.08,300,2.75
192,1.418507,67,95.04,300,2.75
193,1.586667,60,95.20,300,2.75
194,1.588000,60,95.28,300,2.75
195,1.610847,59,95.04,300,2.75
196,1.612881,59,95.16,300,2.75
197,1.760000,54,95.04,300,2.75
198,1.562623,61,95.32,300,2.75
199,1.731636,55,95.24,300,2.75
200,1.946939,49,95.40,300,2.75
201,1.642069,58,95.24,300,2.75
202,1.732364,55,95.28,300,2.75
203,1.511746,63,95.24,300,2.75
204,1.732364,55,95.28,300,2.75
205,1.904000,50,95.20,300,2.75
206,1.587333,60,95.24,300,2.75
207,1.639310,58,95.08,300,2.75
208,1.700000,56,95.20,300,2.75
209,1.617627,59,95.44,300,2.75
210,1.562623,61,95.32,300,2.75
211,1.864314,51,95.08,300,2.75
212,1.793962,53,95.08,300,2.75
213,1.514921,63,95.44,300,2.75
214,1.589333,60,95.36,300,2.75
215,1.733818,55,95.36,300,2.75
216,1.381449,69,95.32,300,2.75
217,1.760000,54,95.04,300,2.75
218,1.564590,61,95.44,300,2.75
219,1.360571,70,95.24,300,2.75
220,1.761481,54,95.12,300,2.75
221,1.507937,63,95.00,300,2.75
222,1.485000,64,95.04,300,2.75
223,1.614915,59,95.28,300,2.75
224,1.445455,66,95.40,300,2.75
225,1.610847,59,95.04,300,2.75
226,1.668070,57,95.08,300,2.75
227,1.610169,59,95.00,300,2.75
228,1.464000,65,95.16,300,2.75
229,1.765185,54,95.32,300,2.75
230,1.870588,51,95.40,300,2.75
231,1.558689,61,95.08,300,2.75
232,1.464615,65,95.20,300,2.75
233,1.792453,53,95.00,300,2.75
234,1.338592,71,95.04,300,2.75
235,1.639310,58,95.08,300,2.75
236,1.252105,76,95.16,300,2.75
237,1.826923,52,95.00,300,2.75
238,1.696429,56,95.00,300,2.75
239,1.514286,63,95.40,300,2.75
240,1.509841,63,95.12,300,2.75
241,1.514921,63,95.44,300,2.75
242,1.509206,63,95.08,300,2.75
243,1.584667,60,95.08,300,2.75
244,1.668070,57,95.08,300,2.75
245,1.563279,61,95.36,300,2.75
246,1.560000,61,95.16,300,2.75
247,1.730909,55,95.20,300,2.75
248,1.760741,54,95.08,300,2.75
249,1.511111,63,95.20,300,2.75
250,1.583333,60,95.00,300,2.75
251,1.399412,68,95.16,300,2.75
252,1.833846,52,95.36,300,2.75
253,1.486250,64,95.12,300,2.75
254,1.637931,58,95.00,300,2.75
255,1.340282,71,95.16,300,2.75
256,1.674386,57,95.44,300,2.75
257,1.382609,69,95.40,300,2.75
258,1.614237,59,95.24,300,2.75
259,1.490000,64,95.36,300,2.75
260,1.760000,54,95.04,300,2.75
261,1.728000,55,95.04,300,2.75
262,1.397647,68,95.04,300,2.75
263,1.616271,59,95.36,300,2.75
