trial,efficiency,steps,coverage_pct,agents,repulsion_g
1,0.942574,101,95.20,150,1.25
2,0.820345,116,95.16,150,1.25
3,1.095172,87,95.28,150,1.25
4,0.798992,119,95.08,150,1.25
5,1.119059,85,95.12,150,1.25
6,0.979381,97,95.00,150,1.25
7,0.922330,103,95.00,150,1.25
8,0.990000,96,95.04,150,1.25
9,0.915000,104,95.16,150,1.25
10,0.896981,106,95.08,150,1.25
11,0.979794,97,95.04,150,1.25
12,0.827130,115,95.12,150,1.25
13,0.704296,135,95.08,150,1.25
14,0.880370,108,95.08,150,1.25
15,1.000842,95,95.08,150,1.25
16,1.001263,95,95.12,150,1.25
17,0.779016,122,95.04,150,1.25
18,0.841416,113,95.08,150,1.25
19,0.881111,108,95.16,150,1.25
20,0.850714,112,95.28,150,1.25
21,1.069663,89,95.20,150,1.25
22,0.834035,114,95.08,150,1.25
23,0.969388,98,95.00,150,1.25
24,1.130952,84,95.00,150,1.25
25,0.833684,114,95.04,150,1.25
26,0.922330,103,95.00,150,1.25
27,1.121882,85,95.36,150,1.25
28,0.812650,117,95.08,150,1.25
29,1.021935,93,95.04,150,1.25
30,0.864364,110,95.08,150,1.25
31,1.080000,88,95.04,150,1.25
32,0.742188,128,95.00,150,1.25
33,0.833684,114,95.04,150,1.25
34,0.766452,124,95.04,150,1.25
35,1.056000,90,95.04,150,1.25
36,0.932941,102,95.16,150,1.25
37,0.880741,108,95.12,150,1.25
38,0.826087,115,95.00,150,1.25
39,0.923495,103,95.12,150,1.25
40,0.950800,100,95.08,150,1.25
41,0.880741,108,95.12,150,1.25
42,1.033913,92,95.12,150,1.25
43,0.913462,104,95.00,150,1.25
44,1.106512,86,95.16,150,1.25
45,0.931373,102,95.00,150,1.25
46,0.981031,97,95.16,150,1.25
47,1.000000,95,95.00,150,1.25
48,0.941386,101,95.08,150,1.25
49,1.043956,91,95.00,150,1.25
50,0.979381,97,95.00,150,1.25
51,0.880370,108,95.08,150,1.25
52,0.872661,109,95.12,150,1.25
53,0.960808,99,95.12,150,1.25
54,0.941782,101,95.12,150,1.25
55,0.898113,106,95.20,150,1.25
56,1.032609,92,95.00,150,1.25
57,0.880741,108,95.12,150,1.25
58,0.840708,113,95.00,150,1.25
59,1.069213,89,95.16,150,1.25
60,0.897736,106,95.16,150,1.25
61,1.032609,92,95.00,150,1.25
62,0.896226,106,95.00,150,1.25
63,0.798319,119,95.00,150,1.25
64,0.913846,104,95.04,150,1.25
65,0.818966,116,95.00,150,1.25
66,1.096092,87,95.36,150,1.25
67,0.932941,102,95.16,150,1.25
68,0.798992,119,95.08,150,1.25
69,0.807458,118,95.28,150,1.25
70,0.772683,123,95.04,150,1.25
71,0.960000,99,95.04,150,1.25
72,0.981031,97,95.16,150,1.25
73,0.708955,134,95.00,150,1.25
74,1.000842,95,95.08,150,1.25
75,0.961616,99,95.20,150,1.25
76,1.055556,90,95.00,150,1.25
77,0.941782,101,95.12,150,1.25
78,0.951200,100,95.12,150,1.25
79,0.863636,110,95.00,150,1.25
80,0.913462,104,95.00,150,1.25
81,1.091954,87,95.00,150,1.25
82,0.880000,108,95.04,150,1.25
83,0.872294,109,95.08,150,1.25
84,0.813333,117,95.16,150,1.25
85,0.916154,104,95.28,150,1.25
86,1.071011,89,95.32,150,1.25
87,0.880741,108,95.12,150,1.25
88,1.056444,90,95.08,150,1.25
89,0.896981,106,95.08,150,1.25
90,0.766774,124,95.08,150,1.25
91,0.905143,105,95.04,150,1.25
92,0.961212,99,95.16,150,1.25
93,0.889720,107,95.20,150,1.25
94,0.840708,113,95.00,150,1.25
95,1.235325,77,95.12,150,1.25
96,0.915000,104,95.16,150,1.25
97,0.849643,112,95.16,150,1.25
98,0.992083,96,95.24,150,1.25
99,0.933725,102,95.24,150,1.25
100,0.748031,127,95.00,150,1.25
101,0.873394,109,95.20,150,1.25
