trial,efficiency,steps,coverage_pct,agents,repulsion_g
1,1.509206,63,95.08,300,2.5
2,1.761481,54,95.12,300,2.5
3,1.512381,63,95.28,300,2.5
4,1.586667,60,95.20,300,2.5
5,1.666667,57,95.00,300,2.5
6,1.513016,63,95.32,300,2.5
7,1.161463,82,95.24,300,2.5
8,1.612881,59,95.16,300,2.5
9,1.534839,62,95.16,300,2.5
10,1.826923,52,95.00,300,2.5
11,1.833077,52,95.32,300,2.5
12,1.901600,50,95.08,300,2.5
13,1.511746,63,95.24,300,2.5
14,1.864314,51,95.08,300,2.5
15,1.420299,67,95.16,300,2.5
16,1.729455,55,95.12,300,2.5
17,2.027234,47,95.28,300,2.5
18,1.614915,59,95.28,300,2.5
19,1.865098,51,95.12,300,2.5
20,1.764444,54,95.28,300,2.5
21,1.900800,50,95.04,300,2.5
22,1.668772,57,95.12,300,2.5
23,1.441818,66,95.16,300,2.5
24,1.760000,54,95.04,300,2.5
25,1.868235,51,95.28,300,2.5
26,1.796981,53,95.24,300,2.5
27,1.702143,56,95.32,300,2.5
28,1.560656,61,95.20,300,2.5
29,1.979167,48,95.00,300,2.5
30,1.561967,61,95.28,300,2.5
31,1.514286,63,95.40,300,2.5
32,1.532903,62,95.04,300,2.5
33,1.535484,62,95.20,300,2.5
34,1.668070,57,95.08,300,2.5
35,1.587333,60,95.24,300,2.5
36,1.511746,63,95.24,300,2.5
37,1.535484,62,95.20,300,2.5
38,1.615593,59,95.32,300,2.5
39,1.234286,77,95.04,300,2.5
40,1.667368,57,95.04,300,2.5
41,1.486250,64,95.12,300,2.5
42,1.697857,56,95.08,300,2.5
43,1.207089,79,95.36,300,2.5
44,1.980000,48,95.04,300,2.5
45,1.538065,62,95.36,300,2.5
46,1.700000,56,95.20,300,2.5
47,1.762963,54,95.20,300,2.5
48,1.939592,49,95.04,300,2.5
49,1.583333,60,95.00,300,2.5
50,1.324444,72,95.36,300,2.5
51,1.614237,59,95.24,300,2.5
52,1.907200,50,95.36,300,2.5
53,1.397647,68,95.04,300,2.5
54,1.560000,61,95.16,300,2.5
55,1.981667,48,95.12,300,2.5
56,1.697143,56,95.04,300,2.5
57,1.442424,66,95.20,300,2.5
58,1.643448,58,95.32,300,2.5
59,1.640690,58,95.16,300,2.5
60,1.830000,52,95.16,300,2.5
61,1.465231,65,95.24,300,2.5
62,1.536129,62,95.24,300,2.5
63,1.510476,63,95.16,300,2.5
64,1.489375,64,95.32,300,2.5
65,1.584000,60,95.04,300,2.5
66,1.357714,70,95.04,300,2.5
67,1.303562,73,95.16,300,2.5
68,1.800755,53,95.44,300,2.5
69,1.399412,68,95.16,300,2.5
70,1.378551,69,95.12,300,2.5
71,1.763704,54,95.24,300,2.5
72,1.938776,49,95.00,300,2.5
73,1.397647,68,95.04,300,2.5
74,1.698571,56,95.12,300,2.5
75,1.833077,52,95.32,300,2.5
76,2.068696,46,95.16,300,2.5
77,1.730909,55,95.20,300,2.5
78,1.490000,64,95.36,300,2.5
79,1.378551,69,95.12,300,2.5
80,1.383188,69,95.44,300,2.5
81,1.700714,56,95.24,300,2.5
82,1.765926,54,95.36,300,2.5
83,1.486250,64,95.12,300,2.5
84,1.641379,58,95.20,300,2.5
85,1.699286,56,95.16,300,2.5
86,1.759259,54,95.00,300,2.5
87,1.422687,67,95.32,300,2.5
88,1.645517,58,95.44,300,2.5
89,1.561311,61,95.24,300,2.5
90,1.532903,62,95.04,300,2.5
91,1.558033,61,95.04,300,2.5
92,1.397059,68,95.00,300,2.5
93,1.442424,66,95.20,300,2.5
94,1.730909,55,95.20,300,2.5
95,1.532258,62,95.00,300,2.5
96,1.419701,67,95.12,300,2.5
97,1.305753,73,95.32,300,2.5
98,1.586000,60,95.16,300,2.5
99,1.610847,59,95.04,300,2.5
100,1.767407,54,95.44,300,2.5
101,1.613559,59,95.20,300,2.5
102,1.509841,63,95.12,300,2.5
103,1.768148,54,95.48,300,2.5
104,1.559344,61,95.12,300,2.5
105,1.485625,64,95.08,300,2.5
106,1.533548,62,95.08,300,2.5
107,1.536129,62,95.24,300,2.5
108,1.418507,67,95.04,300,2.5
109,1.730182,55,95.16,300,2.5
110,1.488125,64,95.24,300,2.5
111,1.420896,67,95.20,300,2.5
112,1.826923,52,95.00,300,2.5
113,1.588000,60,95.28,300,2.5
114,1.558689,61,95.08,300,2.5
115,1.380870,69,95.28,300,2.5
116,1.464615,65,95.20,300,2.5
117,1.945306,49,95.32,300,2.5
118,1.359429,70,95.16,300,2.5
119,1.490000,64,95.36,300,2.5
120,1.730909,55,95.20,300,2.5
121,1.760000,54,95.04,300,2.5
122,1.673684,57,95.40,300,2.5
123,1.535484,62,95.20,300,2.5
124,1.905600,50,95.28,300,2.5
125,1.536774,62,95.28,300,2.5
126,1.320000,72,95.04,300,2.5
127,1.829231,52,95.12,300,2.5
128,1.760741,54,95.08,300,2.5
129,1.401176,68,95.28,300,2.5
130,1.534194,62,95.12,300,2.5
131,1.586667,60,95.20,300,2.5
132,1.588000,60,95.28,300,2.5
133,1.669474,57,95.16,300,2.5
134,1.640690,58,95.16,300,2.5
135,1.613559,59,95.20,300,2.5
136,1.509841,63,95.12,300,2.5
137,1.558689,61,95.08,300,2.5
138,1.672281,57,95.32,300,2.5
139,1.759259,54,95.00,300,2.5
140,1.319444,72,95.00,300,2.5
141,1.487500,64,95.20,300,2.5
142,1.768889,54,95.52,300,2.5
143,1.340845,71,95.20,300,2.5
144,1.507937,63,95.00,300,2.5
145,1.869804,51,95.36,300,2.5
146,1.487500,64,95.20,300,2.5
147,1.637931,58,95.00,300,2.5
148,1.826923,52,95.00,300,2.5
149,1.584000,60,95.04,300,2.5
150,1.562623,61,95.32,300,2.5
151,1.558689,61,95.08,300,2.5
152,1.668772,57,95.12,300,2.5
153,1.565902,61,95.52,300,2.5
154,1.799245,53,95.36,300,2.5
155,1.640000,58,95.12,300,2.5
156,1.668070,57,95.08,300,2.5
157,1.941224,49,95.12,300,2.5
158,1.463385,65,95.12,300,2.5
159,1.699286,56,95.16,300,2.5
160,2.069565,46,95.20,300,2.5
161,1.561311,61,95.24,300,2.5
162,1.638621,58,95.04,300,2.5
163,1.730182,55,95.16,300,2.5
164,2.066087,46,95.04,300,2.5
165,1.942857,49,95.20,300,2.5
166,1.698571,56,95.12,300,2.5
167,1.540000,62,95.48,300,2.5
168,1.462154,65,95.04,300,2.5
169,1.586667,60,95.20,300,2.5
170,2.022128,47,95.04,300,2.5
171,1.702857,56,95.36,300,2.5
172,1.610847,59,95.04,300,2.5
173,1.672281,57,95.32,300,2.5
174,1.760741,54,95.08,300,2.5
175,1.513651,63,95.36,300,2.5
176,1.866667,51,95.20,300,2.5
177,1.536129,62,95.24,300,2.5
178,1.697857,56,95.08,300,2.5
179,1.796981,53,95.24,300,2.5
180,1.464615,65,95.20,300,2.5
181,1.828462,52,95.08,300,2.5
182,1.358857,70,95.12,300,2.5
183,1.561967,61,95.28,300,2.5
184,1.701429,56,95.28,300,2.5
185,1.763704,54,95.24,300,2.5
186,1.734545,55,95.40,300,2.5
187,1.563279,61,95.36,300,2.5
188,1.641379,58,95.20,300,2.5
189,1.488125,64,95.24,300,2.5
190,1.730182,55,95.16,300,2.5
191,1.828462,52,95.08,300,2.5
192,1.945306,49,95.32,300,2.5
193,1.938776,49,95.00,300,2.5
194,1.588667,60,95.32,300,2.5
195,1.612881,59,95.16,300,2.5
196,1.462769,65,95.08,300,2.5
197,1.764444,54,95.28,300,2.5
198,1.465231,65,95.24,300,2.5
199,1.642759,58,95.28,300,2.5
200,1.672281,57,95.32,300,2.5
201,1.639310,58,95.08,300,2.5
202,1.643448,58,95.32,300,2.5
203,1.461538,65,95.00,300,2.5
204,1.902400,50,95.12,300,2.5
205,1.446061,66,95.44,300,2.5
206,1.733091,55,95.32,300,2.5
207,1.402941,68,95.40,300,2.5
208,1.378551,69,95.12,300,2.5
209,1.637931,58,95.00,300,2.5
210,1.509841,63,95.12,300,2.5
211,1.670877,57,95.24,300,2.5
212,1.422090,67,95.28,300,2.5
213,1.639310,58,95.08,300,2.5
214,1.507937,63,95.00,300,2.5
215,1.667368,57,95.04,300,2.5
216,1.863529,51,95.04,300,2.5
217,1.793208,53,95.04,300,2.5
