trial,efficiency,steps,coverage_pct,agents,repulsion_g,momentum,scan_radius
127,2.802353,34,95.28,300,1.5,0.99,5
128,2.795294,34,95.04,300,1.5,0.99,5
129,2.720000,35,95.20,300,1.5,0.99,5
130,2.878788,33,95.00,300,1.5,0.99,5
131,2.510526,38,95.40,300,1.5,0.99,5
132,2.796471,34,95.08,300,1.5,0.99,5
133,2.640000,36,95.04,300,1.5,0.99,5
134,2.646667,36,95.28,300,1.5,0.99,5
135,2.798824,34,95.16,300,1.5,0.99,5
136,2.729143,35,95.52,300,1.5,0.99,5
137,2.717714,35,95.12,300,1.5,0.99,5
138,2.575135,37,95.28,300,1.5,0.99,5
139,2.644444,36,95.20,300,1.5,0.99,5
140,2.714286,35,95.00,300,1.5,0.99,5
141,2.647778,36,95.32,300,1.5,0.99,5
142,2.882424,33,95.12,300,1.5,0.99,5
143,2.641111,36,95.08,300,1.5,0.99,5
144,2.644444,36,95.20,300,1.5,0.99,5
145,2.794118,34,95.00,300,1.5,0.99,5
146,2.640000,36,95.04,300,1.5,0.99,5
147,2.714286,35,95.00,300,1.5,0.99,5
148,2.717714,35,95.12,300,1.5,0.99,5
149,2.644444,36,95.20,300,1.5,0.99,5
150,2.570811,37,95.12,300,1.5,0.99,5
151,2.794118,34,95.00,300,1.5,0.99,5
152,2.794118,34,95.00,300,1.5,0.99,5
153,2.646667,36,95.28,300,1.5,0.99,5
154,2.724571,35,95.36,300,1.5,0.99,5
155,2.890909,33,95.40,300,1.5,0.99,5
156,2.648889,36,95.36,300,1.5,0.99,5
157,2.577297,37,95.36,300,1.5,0.99,5
158,2.572973,37,95.20,300,1.5,0.99,5
159,2.881212,33,95.08,300,1.5,0.99,5
160,2.653333,36,95.52,300,1.5,0.99,5
161,2.796471,34,95.08,300,1.5,0.99,5
162,2.645556,36,95.24,300,1.5,0.99,5
163,2.724571,35,95.36,300,1.5,0.99,5
164,2.574054,37,95.24,300,1.5,0.99,5
165,2.805882,34,95.40,300,1.5,0.99,5
166,2.721143,35,95.24,300,1.5,0.99,5
167,2.576216,37,95.32,300,1.5,0.99,5
168,2.642222,36,95.12,300,1.5,0.99,5
169,2.794118,34,95.00,300,1.5,0.99,5
170,2.512632,38,95.48,300,1.5,0.99,5
171,2.571892,37,95.16,300,1.5,0.99,5
172,2.796471,34,95.08,300,1.5,0.99,5
173,2.715429,35,95.04,300,1.5,0.99,5
174,2.581622,37,95.52,300,1.5,0.99,5
175,2.801176,34,95.24,300,1.5,0.99,5
176,2.803529,34,95.32,300,1.5,0.99,5
177,2.641111,36,95.08,300,1.5,0.99,5
178,2.641111,36,95.08,300,1.5,0.99,5
179,2.576216,37,95.32,300,1.5,0.99,5
180,2.801176,34,95.24,300,1.5,0.99,5
181,2.572973,37,95.20,300,1.5,0.99,5
182,2.726857,35,95.44,300,1.5,0.99,5
183,2.506316,38,95.24,300,1.5,0.99,5
184,2.645556,36,95.24,300,1.5,0.99,5
185,2.648889,36,95.36,300,1.5,0.99,5
186,2.321951,41,95.20,300,1.5,0.99,5
187,2.721143,35,95.24,300,1.5,0.99,5
188,2.796471,34,95.08,300,1.5,0.99,5
189,2.647778,36,95.32,300,1.5,0.99,5
190,2.647778,36,95.32,300,1.5,0.99,5
191,2.652222,36,95.48,300,1.5,0.99,5
192,2.572973,37,95.20,300,1.5,0.99,5
193,2.653333,36,95.52,300,1.5,0.99,5
194,2.795294,34,95.04,300,1.5,0.99,5
195,2.652222,36,95.48,300,1.5,0.99,5
196,2.717714,35,95.12,300,1.5,0.99,5
197,2.716571,35,95.08,300,1.5,0.99,5
198,2.721143,35,95.24,300,1.5,0.99,5
199,2.650000,36,95.40,300,1.5,0.99,5
200,2.714286,35,95.00,300,1.5,0.99,5
201,2.802353,34,95.28,300,1.5,0.99,5
202,2.718857,35,95.16,300,1.5,0.99,5
203,2.723429,35,95.32,300,1.5,0.99,5
204,2.643333,36,95.16,300,1.5,0.99,5
205,2.721143,35,95.24,300,1.5,0.99,5
206,2.715429,35,95.04,300,1.5,0.99,5
207,2.641111,36,95.08,300,1.5,0.99,5
208,2.720000,35,95.20,300,1.5,0.99,5
209,2.642222,36,95.12,300,1.5,0.99,5
210,2.647778,36,95.32,300,1.5,0.99,5
211,2.716571,35,95.08,300,1.5,0.99,5
212,2.878788,33,95.00,300,1.5,0.99,5
213,2.720000,35,95.20,300,1.5,0.99,5
214,2.585946,37,95.68,300,1.5,0.99,5
215,2.724571,35,95.36,300,1.5,0.99,5
216,2.642222,36,95.12,300,1.5,0.99,5
217,2.650000,36,95.40,300,1.5,0.99,5
218,2.651111,36,95.44,300,1.5,0.99,5
219,2.796471,34,95.08,300,1.5,0.99,5
220,2.578378,37,95.40,300,1.5,0.99,5
221,2.802353,34,95.28,300,1.5,0.99,5
222,2.731429,35,95.60,300,1.5,0.99,5
223,2.883636,33,95.16,300,1.5,0.99,5
224,2.716571,35,95.08,300,1.5,0.99,5
225,2.648889,36,95.36,300,1.5,0.99,5
226,2.645556,36,95.24,300,1.5,0.99,5
227,2.647778,36,95.32,300,1.5,0.99,5
228,2.647778,36,95.32,300,1.5,0.99,5
229,2.638889,36,95.00,300,1.5,0.99,5
230,2.717714,35,95.12,300,1.5,0.99,5
231,2.583784,37,95.60,300,1.5,0.99,5
232,2.575135,37,95.28,300,1.5,0.99,5
233,2.508421,38,95.32,300,1.5,0.99,5
234,2.802353,34,95.28,300,1.5,0.99,5
235,2.646667,36,95.28,300,1.5,0.99,5
236,2.728000,35,95.48,300,1.5,0.99,5
237,2.883636,33,95.16,300,1.5,0.99,5
238,2.641111,36,95.08,300,1.5,0.99,5
239,2.718857,35,95.16,300,1.5,0.99,5
240,2.572973,37,95.20,300,1.5,0.99,5
241,2.733714,35,95.68,300,1.5,0.99,5
242,2.718857,35,95.16,300,1.5,0.99,5
243,2.714286,35,95.00,300,1.5,0.99,5
244,2.645556,36,95.24,300,1.5,0.99,5
245,2.580541,37,95.48,300,1.5,0.99,5
246,2.642222,36,95.12,300,1.5,0.99,5
247,2.641111,36,95.08,300,1.5,0.99,5
248,2.721143,35,95.24,300,1.5,0.99,5
249,2.638889,36,95.00,300,1.5,0.99,5
250,2.794118,34,95.00,300,1.5,0.99,5
251,2.723429,35,95.32,300,1.5,0.99,5
252,2.714286,35,95.00,300,1.5,0.99,5
253,2.794118,34,95.00,300,1.5,0.99,5
254,2.728000,35,95.48,300,1.5,0.99,5
255,2.797647,34,95.12,300,1.5,0.99,5
256,2.651111,36,95.44,300,1.5,0.99,5
257,2.807059,34,95.44,300,1.5,0.99,5
258,2.646667,36,95.28,300,1.5,0.99,5
259,2.571892,37,95.16,300,1.5,0.99,5
260,2.798824,34,95.16,300,1.5,0.99,5
261,2.567568,37,95.00,300,1.5,0.99,5
262,2.721143,35,95.24,300,1.5,0.99,5
263,2.642222,36,95.12,300,1.5,0.99,5
264,2.714286,35,95.00,300,1.5,0.99,5
265,2.714286,35,95.00,300,1.5,0.99,5
266,2.580541,37,95.48,300,1.5,0.99,5
267,2.722286,35,95.28,300,1.5,0.99,5
268,2.718857,35,95.16,300,1.5,0.99,5
269,2.575135,37,95.28,300,1.5,0.99,5
270,2.638889,36,95.00,300,1.5,0.99,5
271,2.796471,34,95.08,300,1.5,0.99,5
272,2.646667,36,95.28,300,1.5,0.99,5
273,2.575135,37,95.28,300,1.5,0.99,5
274,2.721143,35,95.24,300,1.5,0.99,5
275,2.798824,34,95.16,300,1.5,0.99,5
276,2.642222,36,95.12,300,1.5,0.99,5
277,2.800000,34,95.20,300,1.5,0.99,5
278,2.571892,37,95.16,300,1.5,0.99,5
279,2.575135,37,95.28,300,1.5,0.99,5
280,2.640000,36,95.04,300,1.5,0.99,5
281,2.720000,35,95.20,300,1.5,0.99,5
282,2.798824,34,95.16,300,1.5,0.99,5
283,2.502105,38,95.08,300,1.5,0.99,5
284,2.653333,36,95.52,300,1.5,0.99,5
285,2.794118,34,95.00,300,1.5,0.99,5
286,2.507368,38,95.28,300,1.5,0.99,5
287,2.794118,34,95.00,300,1.5,0.99,5
288,2.716571,35,95.08,300,1.5,0.99,5
289,2.652222,36,95.48,300,1.5,0.99,5
290,2.728000,35,95.48,300,1.5,0.99,5
291,2.641111,36,95.08,300,1.5,0.99,5
292,2.650000,36,95.40,300,1.5,0.99,5
293,2.730286,35,95.56,300,1.5,0.99,5
294,2.721143,35,95.24,300,1.5,0.99,5
295,2.638889,36,95.00,300,1.5,0.99,5
296,2.809412,34,95.52,300,1.5,0.99,5
297,2.802353,34,95.28,300,1.5,0.99,5
298,2.567568,37,95.00,300,1.5,0.99,5
299,2.723429,35,95.32,300,1.5,0.99,5
300,2.721143,35,95.24,300,1.5,0.99,5
301,2.803529,34,95.32,300,1.5,0.99,5
302,2.883636,33,95.16,300,1.5,0.99,5
303,2.725714,35,95.40,300,1.5,0.99,5
304,2.574054,37,95.24,300,1.5,0.99,5
305,2.643333,36,95.16,300,1.5,0.99,5
306,2.800000,34,95.20,300,1.5,0.99,5
307,2.795294,34,95.04,300,1.5,0.99,5
308,2.717714,35,95.12,300,1.5,0.99,5
309,2.794118,34,95.00,300,1.5,0.99,5
310,2.641111,36,95.08,300,1.5,0.99,5
311,2.643333,36,95.16,300,1.5,0.99,5
312,2.652222,36,95.48,300,1.5,0.99,5
313,2.718857,35,95.16,300,1.5,0.99,5
314,2.724571,35,95.36,300,1.5,0.99,5
315,2.797647,34,95.12,300,1.5,0.99,5
316,2.647778,36,95.32,300,1.5,0.99,5
317,2.722286,35,95.28,300,1.5,0.99,5
318,2.720000,35,95.20,300,1.5,0.99,5
319,2.798824,34,95.16,300,1.5,0.99,5
320,2.716571,35,95.08,300,1.5,0.99,5
321,2.726857,35,95.44,300,1.5,0.99,5
322,2.718857,35,95.16,300,1.5,0.99,5
323,2.794118,34,95.00,300,1.5,0.99,5
324,2.723429,35,95.32,300,1.5,0.99,5
325,2.574054,37,95.24,300,1.5,0.99,5
326,2.726857,35,95.44,300,1.5,0.99,5
327,2.800000,34,95.20,300,1.5,0.99,5
328,2.807059,34,95.44,300,1.5,0.99,5
329,2.725714,35,95.40,300,1.5,0.99,5
330,2.652222,36,95.48,300,1.5,0.99,5
331,2.722286,35,95.28,300,1.5,0.99,5
332,2.715429,35,95.04,300,1.5,0.99,5
333,2.715429,35,95.04,300,1.5,0.99,5
334,2.650000,36,95.40,300,1.5,0.99,5
335,2.648889,36,95.36,300,1.5,0.99,5
336,2.729143,35,95.52,300,1.5,0.99,5
337,2.577297,37,95.36,300,1.5,0.99,5
338,2.646667,36,95.28,300,1.5,0.99,5
339,2.572973,37,95.20,300,1.5,0.99,5
340,2.647778,36,95.32,300,1.5,0.99,5
341,2.572973,37,95.20,300,1.5,0.99,5
342,2.715429,35,95.04,300,1.5,0.99,5
343,2.714286,35,95.00,300,1.5,0.99,5
344,2.802353,34,95.28,300,1.5,0.99,5
345,2.648889,36,95.36,300,1.5,0.99,5
346,2.646667,36,95.28,300,1.5,0.99,5
